#id,username,repository,committers,authors,age_days,commits,files,main_lang,number_langs,bytes_main_lang,bytes_total,major_contrib,number_contribs,commits_major_contrib,commits_total,main_uml_author,number_uml_authors,changes_by_main_uml_author,total_uml_changes
2757,gazdahimself,current,2,2,1377,3,6536,None,None,None,None,198,2,2,3,197,1,1,1
2758,hlavko,hexx,4,4,1012,430,553,None,None,None,None,200,4,375,430,200,1,4,4
2759,genius987,antoniolb,2,2,1019,7,88,None,None,None,None,204,2,6,7,204,1,1,1
2760,adityasawhney,Mongo.Framework,2,2,1017,11,177,None,None,None,None,205,2,6,11,205,1,21,21
2761,ekutsenko-softheme,clouduri,3,3,1354,19,369,None,None,None,None,208,3,10,19,208,1,1,1
2762,duoani,my,3,3,1017,9,110,None,None,None,None,210,3,6,9,210,2,1,2
2763,Rafael-Miceli,VisitorPatternStudy,1,1,1010,6,68,None,None,None,None,213,1,6,6,213,1,1,1
2764,psylocybe,alife,1,1,1235,3,65,None,None,None,None,214,1,3,3,214,1,1,1
2765,wpiers,atl_transformations,2,2,1106,2,29,None,None,None,None,215,2,1,2,216,1,2,2
2766,Daso,UPC-POO-2013-1-M2-R31B,3,3,1012,9,293,None,None,None,None,217,3,7,9,217,1,2,2
2767,meng004,UscWeixin,3,3,999,29,347,None,None,None,None,220,3,15,29,220,2,1,2
2768,askpt,ExpenseManager,2,2,1019,132,532,None,None,None,None,224,2,70,132,223,1,7,7
2769,vtex,vcs.integration.samples,6,6,1106,31,427,None,None,None,None,230,6,15,31,230,1,10,10
2770,gbrian,deeplinkengine,1,1,1104,6,219,None,None,None,None,231,1,6,6,231,1,1,1
2771,gluedig,filemanage,3,3,1029,117,63,None,None,None,None,233,3,79,117,232,1,2,2
2772,npr77,pmdb,3,3,1477,43,274,None,None,None,None,235,3,39,43,235,1,1,1
2773,polygoncz,raytracer,2,2,1015,53,133,None,None,None,None,238,2,47,53,238,1,1,1
2774,TeddyTeddy,MyLittleProject,1,1,1104,2,25,None,None,None,None,27,1,2,2,27,1,1,1
2775,estatio,estatio,15,17,1387,1509,4849,None,None,None,None,241,17,765,1509,240,2,1,2
2776,thdtjsdn,Marble-1,2,2,1104,4,3238,None,None,None,None,257,2,3,4,257,1,2,2
2777,DanMoyer,BizGear,1,1,1014,6,479,None,None,None,None,259,1,6,6,259,1,6,6
2778,tpkurilla,AHED,4,4,1001,10,229,None,None,None,None,260,4,5,10,260,1,1,1
2779,EsriDE,Esri2011,4,4,1870,183,1059,None,None,None,None,266,4,179,183,266,1,8,8
2780,sisux,group-recsys-thesis,2,2,955,13,1049,None,None,None,None,269,2,10,13,269,1,1,1
2781,ecell,spatiocyte,55,54,5871,3953,2098,None,None,None,None,271,54,997,3953,300,3,5,8
2782,xicalango,flatten,1,1,1006,2,12,None,None,None,None,325,1,2,2,325,1,2,2
2783,adraghici,marble,133,147,3475,10603,9745,None,None,None,None,388,147,2010,10603,346,3,30,32
2784,DmitryPukhov,TradeRobotics,5,5,999,111,1327,None,None,None,None,474,5,70,111,474,3,4,7
2785,macbury,LevelUp,2,2,1014,9,100,None,None,None,None,478,2,8,9,478,1,2,2
2786,Journeyer,wxboost,1,1,1011,14,36,None,None,None,None,480,1,14,14,480,1,2,2
2787,wwwwwwbin,3DGame_Tank,1,1,1007,6,89,None,None,None,None,481,1,6,6,481,1,1,1
2788,Ankurtomar,myGitRepo,2,2,1047,4,417,None,None,None,None,482,2,3,4,482,1,2,2
2789,hahen,GKT,1,1,995,4,256,None,None,None,None,484,1,4,4,484,1,2,2
2790,pablocmatos,TrabEngSist,1,1,998,15,21,None,None,None,None,485,1,15,15,485,1,10,10
2791,sohailalam2,GenericMBeanCLI,1,1,1030,1,128,None,None,None,None,486,1,1,1,486,1,7,7
2792,LoQIStar,Eureka,2,2,1033,5,406,None,None,None,None,487,2,4,5,488,1,1,1
2793,xrealproject,xreal_client,3,3,989,11,145,None,None,None,None,489,3,6,11,491,1,3,3
2794,japgo,mygithub,4,4,1001,53,12379,None,None,None,None,493,4,26,53,495,1,2,2
2795,jliangguo,HelloJava,1,1,1000,10,226,None,None,None,None,496,1,10,10,496,1,1,1
2796,dorbacao,bsi-zimmer,7,7,1098,172,2837,None,None,None,None,497,7,107,172,497,1,25,25
2797,alexsandro-xpt,ErysDownloader,4,4,1069,18,60,None,None,None,None,505,4,10,18,504,1,5,5
2798,reshet,SARS_RemoteUploader,2,2,1000,2,75,None,None,None,None,508,2,1,2,508,1,2,2
2799,whypro,Edge-Detection-Using-Ant-Colony-Algorithm,4,4,999,7,115,None,None,None,None,510,4,3,7,24,1,2,2
2800,huawenyu,dotfiles,10,10,1004,455,323,None,None,None,None,520,10,282,455,513,1,1,1
2801,TalAcademic,FinalProject,2,2,998,100,496,None,None,None,None,522,2,68,100,522,1,8,8
2802,zifengh,GPS,1,1,993,4,144,None,None,None,None,523,1,4,4,523,1,1,1
2803,changer,hotshot.js,4,4,991,10,202,None,None,None,None,526,4,6,10,525,1,1,1
2804,metecyu,flexflow,3,3,994,10,250,None,None,None,None,528,3,8,10,528,1,1,1
2805,rmacdonaldsmith,CQRS-MassTransit,1,1,1004,2,2169,None,None,None,None,531,1,2,2,531,1,2,2
2806,gluedig,diagrams,3,3,1097,4,9,None,None,None,None,233,3,2,4,233,2,4,6
2807,UKirsche,NupicNumentaModel,2,2,1000,9,20,None,None,None,None,534,2,7,9,533,1,1,1
2808,Gregzenegair,paris_resto,4,4,1002,60,191,None,None,None,None,535,4,48,60,535,1,1,1
2809,AshitakaLax,SmartHome,12,12,1517,176,1249,None,None,None,None,546,12,71,176,541,1,1,1
2810,tylermenezes,ROIDS,1,1,1164,2,185,None,None,None,None,551,1,2,2,551,1,11,11
2811,zoujiaqing,qing,1,1,100,1,151,None,None,None,None,552,1,1,1,552,1,1,1
2812,NSST,FUBAUnrealProject,1,1,993,24,80,None,None,None,None,553,1,24,24,553,1,2,2
2813,CRISTELSoftware,CRISTEL-DHANULA,1,1,988,1,411,None,None,None,None,554,1,1,1,554,1,2,2
2814,dyland30,interfaz_covi,1,1,990,7,462,None,None,None,None,555,1,7,7,555,1,2,2
2815,europeana,tools,21,21,991,318,6949,None,None,None,None,558,21,99,318,556,1,3,3
2816,europeana,contrib,11,11,984,220,21904,None,None,None,None,578,11,155,220,560,1,7,7
2817,walterfan,simpledao,10,10,995,110,4478,None,None,None,None,586,10,53,110,584,3,3,6
2818,theforeman,hammer-cli,23,25,1443,491,227,None,None,None,None,597,25,188,491,596,1,1,1
2819,utkuaydin,marble,140,154,3475,10267,5144,None,None,None,None,388,154,1899,10267,346,3,30,32
2820,grasscrm,gdesigner,2,2,983,7,12566,None,None,None,None,627,2,6,7,627,1,5,5
2821,vicwue,Flashcards,3,3,1293,4,72,None,None,None,None,628,3,2,4,628,1,1,1
2822,Ian-Ferreira,Upiva,2,2,991,3,640,None,None,None,None,631,2,2,3,632,1,1,1
2823,joseparnau,rosjac,8,8,983,715,3645,None,None,None,None,633,8,683,715,633,1,9,9
2824,NCIP,lexevs-remote,13,13,2251,279,4059,None,None,None,None,642,13,189,279,642,1,4,4
2825,YoonMyeongSeok,BatchMonitoring,1,1,984,10,717,None,None,None,None,654,1,10,10,654,1,1,1
2826,iporsut,DCITodoApp,1,1,986,2,577,None,None,None,None,655,1,2,2,655,1,1,1
2827,SeanPWLynch,Muroidea,3,3,982,4,127,None,None,None,None,656,3,2,4,657,1,1,1
2828,jvmvik,Next,2,2,991,12,162,None,None,None,None,660,2,9,12,659,1,1,1
2829,a2e,api2ecore,3,3,1004,8,27,None,None,None,None,663,3,6,8,662,1,1,1
2830,gmcfall,semantictools-tutorial,2,2,983,22,50,None,None,None,None,665,2,14,22,664,2,1,2
2831,eclipse,atl,15,15,4169,4427,7946,None,None,None,None,673,15,2920,4427,673,1,35,35
2832,JMnITup,PictureHandler,3,3,982,13,87,None,None,None,None,679,3,10,13,679,1,1,1
2833,accord-net,framework,26,26,1458,906,13376,None,None,None,None,682,26,796,906,682,1,1,1
2834,rahma22,Rep_Pattern,2,2,1104,20,179,None,None,None,None,709,2,19,20,709,1,6,6
2835,maiconguerra,MyGenericRepository,1,1,1111,3,74,None,None,None,None,710,1,3,3,710,1,11,11
2836,ptracton,experimental,6,6,1217,181,15641,None,None,None,None,715,6,67,181,711,1,1,1
2837,luu,TimeSheetProject,1,1,1118,6,170,None,None,None,None,717,1,6,6,717,1,1,1
2838,JetBrains,ReTrack,5,5,1113,54,181,None,None,None,None,718,5,31,54,718,1,1,1
2839,DitaGabalina,SE_Alberta,2,2,1118,2,6,None,None,None,None,723,2,1,2,724,1,1,1
2840,Tim1,SW-Architektur,5,5,1109,154,402,None,None,None,None,726,5,113,154,726,4,25,45
2841,benkoussas,project_zedpharm,1,1,1117,9,14,None,None,None,None,730,1,9,9,730,1,4,4
2842,jasonleakey,CrapCodes,2,2,1114,3,2135,None,None,None,None,731,2,2,3,731,1,1,1
2843,vbotond,ultimate-dictionary,5,5,1111,137,706,None,None,None,None,737,5,57,137,733,1,1,1
2844,zintus,vschool,11,11,1113,52,7822,None,None,None,None,745,11,13,52,739,1,1,1
2845,liangqi,xqwizard,3,3,3424,1266,8457,None,None,None,None,750,3,758,1266,750,1,8,8
2846,csiki,AntTerror,2,2,1108,12,156,None,None,None,None,752,2,11,12,752,1,2,2
2847,wwluk,nnsimulator,3,3,1106,31,120,None,None,None,None,754,3,20,31,754,1,2,2
2848,GufCab,Semester-Projekt---Test-Kode,4,4,1112,43,5568,None,None,None,None,758,4,22,43,758,1,39,39
2849,GufCab,Semester-Projekt---PC-Program,10,10,1112,230,849,None,None,None,None,761,10,84,230,761,6,62,171
2850,GufCab,Semester-Projekt---Pi-Program,8,8,1112,350,731,None,None,None,None,759,8,120,350,764,5,40,91
2851,chr22,SWT,2,2,1126,9,301,None,None,None,None,758,2,8,9,767,2,7,13
2852,dboehm,CheKov,3,3,1234,35,162,None,None,None,None,768,3,33,35,768,1,6,6
2853,kotsaris,katas,1,1,1122,7,61,None,None,None,None,771,1,7,7,771,1,2,2
2854,marcdel,photo-gallery,2,2,1094,47,188,None,None,None,None,772,2,46,47,772,1,1,1
2855,NCIP,caadapter,19,19,4488,5247,68357,None,None,None,None,775,19,3450,5247,775,1,11,11
2856,gzor,sir_jump_allot,4,4,1115,56,75,None,None,None,None,789,4,37,56,,0,,0
2857,Cornelius7C5,DBKPoints,3,3,1121,24,208,None,None,None,None,793,3,16,24,795,1,1,1
2858,WandererFan,freecad-dev,56,90,1639,5673,7864,None,None,None,None,811,90,2089,5673,796,1,2,2
2859,juli1,rdalte,2,2,778,3,2313,None,None,None,None,887,2,2,3,887,1,4,4
2860,TryingToImprove,myv,2,2,1102,91,464,None,None,None,None,889,2,90,91,889,1,1,1
2861,igofrias,feriaSW,12,12,1105,598,13815,None,None,None,None,897,12,175,598,891,3,5,9
2862,d4vydm,pirider,4,4,1103,62,65,None,None,None,None,902,4,45,62,905,2,1,2
2863,pitsanu,Lab_DesignPattern,2,2,1108,8,102,None,None,None,None,906,2,5,8,907,1,1,1
2864,Spongie,RTS-Project,6,6,1092,30,270,None,None,None,None,908,6,19,30,908,1,5,5
2865,ckaestne,CIDE,11,11,2866,629,20832,None,None,None,None,916,11,494,629,916,2,3,4
2866,ande8331,SEIS635Project,2,2,1130,54,85,None,None,None,None,925,2,43,54,925,1,12,12
2867,hyzor,GameProject,6,6,1094,232,7982,None,None,None,None,927,6,83,232,927,1,2,2
2868,manisero,SemViii,5,5,1090,269,734,None,None,None,None,934,5,122,269,936,1,21,21
2869,jyan85,Quipo,1,1,1086,1,8,None,None,None,None,938,1,1,1,938,1,3,3
2870,ShiroYacha,IGEPCore,2,2,1094,5,274,None,None,None,None,940,2,4,5,940,1,1,1
2871,sasfeld,NamespaceFixer,1,1,1113,4,40,None,None,None,None,941,1,4,4,941,1,1,1
2872,vkmerlin,OrderManagement,9,9,1085,199,749,None,None,None,None,944,9,75,199,948,4,2,5
2873,fmoliveira,pizzadelivery,1,1,1095,22,979,None,None,None,None,951,1,22,22,951,1,1,1
2874,gracielamiranda,caixa_eletronico,8,8,1085,56,81,None,None,None,None,953,8,21,56,953,1,2,2
2875,songokahne,AWE_DTD_2013,4,4,1085,24,125,None,None,None,None,961,4,10,24,961,1,2,2
2876,sudarshanshubakar,simpleClinic,2,2,1196,8,60,None,None,None,None,964,2,5,8,964,1,1,1
2877,eye2web,StageManager,9,9,1083,168,539,None,None,None,None,967,9,57,168,969,2,19,38
2878,jarantes,ConsultaMed_WEB_Copia,1,1,1107,6,775,None,None,None,None,975,1,6,6,975,1,2,2
2879,GiacoPalma,AlmhultFlyg,8,8,1079,271,404,None,None,None,None,978,8,98,271,978,2,3,4
2880,PimV,MIN08SOe,6,6,1078,271,815,None,None,None,None,985,6,116,271,986,1,21,21
2881,hmeydac,Feedby,4,4,1167,39,630,None,None,None,None,990,4,33,39,990,1,1,1
2882,fschmidt,se,2,2,1091,35,582,None,None,None,None,994,2,21,35,995,2,11,14
2883,tenta4,ScanMoves,1,1,1087,65,46,None,None,None,None,996,1,65,65,996,1,11,11
2884,vijayakumarsuraj,UIAutomation,1,1,1082,25,78,None,None,None,None,997,1,25,25,997,1,1,1
2885,NickABoen,CIS526_TeamProjects,5,5,1094,110,2538,None,None,None,None,998,5,75,110,998,1,2,2
2886,everix1992,Assignment5,1,1,1078,4,514,None,None,None,None,1003,1,4,4,1003,1,1,1
2887,wwqq03,texiorderfor4115,2,2,1077,25,243,None,None,None,None,1004,2,18,25,1004,2,35,37
2888,oligagne,GreenLight,2,2,1143,7,36,None,None,None,None,1006,2,4,7,1007,1,1,1
2889,synrc,n2o,62,61,1102,1640,1009,None,None,None,None,1008,61,713,1640,1008,2,1,2
2890,vijeshm,recommendation-algorithm-fyp,3,3,1126,36,598,None,None,None,None,1069,3,28,36,1069,1,2,2
2891,grzesiek-galezowski,tdd-ebook,14,14,1097,761,462,None,None,None,None,1074,14,402,761,1074,1,2,2
2892,DatawaveMarineScience,OpenSEA,6,6,1098,111,18825,None,None,None,None,1091,6,40,111,1091,1,1,1
2893,torchingloom,km,3,3,1089,37,95,None,None,None,None,1092,3,28,37,1092,1,1,1
2894,MassBayCS225,EMS,19,19,1097,717,794,None,None,None,None,1096,19,192,717,1096,1,7,7
2895,Whazor,Barricade,3,3,1121,129,255,None,None,None,None,1115,3,80,129,1115,2,63,77
2896,shaunlee,CU2011,1,1,1582,11,31,None,None,None,None,1117,1,11,11,1117,1,1,1
2897,Jowindebondt,AI_GTA,2,2,1083,80,82,None,None,None,None,1118,2,55,80,1119,1,1,1
2898,openETCS,requirements,20,20,1337,257,672,None,None,None,None,1125,20,55,257,1125,1,2,2
2899,gitdb2,redes_comunicacion,2,2,1079,136,340,None,None,None,None,1137,2,86,136,1138,2,4,5
2900,mpasko,visualisation,4,4,1075,160,36317,None,None,None,None,1139,4,80,160,1139,1,4,4
2901,jakepetroules,ksc-archive,1,1,1439,3,2076,None,None,None,None,1143,1,3,3,1143,1,1,1
2902,coolya,mbeddr.arduino,6,6,1109,267,298,None,None,None,None,1144,6,119,267,1144,1,2,2
2903,AlexDWu,mancala,3,3,1071,9,14,None,None,None,None,1151,3,6,9,1150,1,1,1
2904,andrea-scarcella,webforms-experiments,1,1,1073,43,614,None,None,None,None,1153,1,43,43,1153,1,1,1
2905,hoonzis,CloudyBank,2,2,1071,2,1213,None,None,None,None,1154,2,1,2,1155,1,1,1
2906,AleksandarDev,LD26,1,1,1074,7,221,None,None,None,None,1156,1,7,7,1156,1,1,1
2907,TeamHTTP418,cis726assign5,1,1,1074,2,2044,None,None,None,None,1157,1,2,2,1157,1,1,1
2908,NCIP,cagrid-general,10,10,2390,157,17059,None,None,None,None,108,10,63,157,97,1,1,1
2909,rlw82,SurveyTest,3,3,1068,30,107,None,None,None,None,1160,3,19,30,1160,2,9,12
2910,TorstenHeverhagen,de-floribot-modeling,3,3,1111,5,99,None,None,None,None,1163,3,2,5,1165,2,4,6
2911,titmael,miamtime,4,4,1082,13,160,None,None,None,None,1169,4,6,13,1167,1,1,1
2912,jiguixin,MyDemo,1,1,1107,53,6903,None,None,None,None,1170,1,53,53,1170,1,1,1
2913,aubreyja,webworkBuildingBlock,5,5,1860,32,534,None,None,None,None,1172,5,14,32,1173,1,1,1
2914,KsuCis526,Project5,1,1,1073,4,997,None,None,None,None,1176,1,4,4,1176,1,1,1
2915,marcos-nvs,PCP,5,5,1072,21,12,None,None,None,None,1180,5,9,21,1180,1,1,1
2916,martinrist,java-sandbox,3,3,1086,263,747,None,None,None,None,1182,3,241,263,1182,1,8,8
2917,rhuitl,uClinux,1,1,1622,64,105826,None,None,None,None,1185,1,64,64,1185,1,1,1
2918,nerdumdigitalis,leikjavefurinn,7,7,1071,292,1143,None,None,None,None,1188,7,87,292,1186,1,1,1
2919,jmbarbier,djeskoolz,3,3,1096,95,1504,None,None,None,None,1193,3,71,95,1193,1,1,1
2920,ickby,FreeCAD_constraint,38,42,1639,3210,9363,None,None,None,None,811,42,980,3210,796,1,2,2
2921,francisrosado,ServicoDeEmail,1,1,1074,4,109,None,None,None,None,1202,1,4,4,1202,1,1,1
2922,ampie,pavanecce,3,3,1077,50,5273,None,None,None,None,1204,3,45,50,1204,2,69,70
2923,mbacovsky,foreman_cli_draft,2,2,1071,72,164,None,None,None,None,597,2,45,72,596,1,4,4
2924,rafaell94,AlFe,3,3,1069,8,48,None,None,None,None,1208,3,4,8,1207,1,1,1
2925,SamuraiSusy,greed_ver1,2,2,1140,11,897,None,None,None,None,1210,2,10,11,1210,1,1,1
2926,jankristanto,laporanthesis,2,2,1105,53,31,None,None,None,None,1212,2,33,53,1212,2,6,8
2927,richardaum,Disciplinas,1,1,1072,5,11,None,None,None,None,1213,1,5,5,1213,1,3,3
2928,GroupIntensioMemoryGame,ProjectFiles,5,5,1083,29,146,None,None,None,None,1214,5,11,29,1218,2,1,2
2929,littleyang,ThinkInJava,1,1,1097,32,938,None,None,None,None,1219,1,32,32,1219,1,27,27
2930,luisponce,Practica-Fundamentos,3,3,1078,19,213,None,None,None,None,1221,3,13,19,1221,1,5,5
2931,RyanTBerry,WindowsAzureDeploymentTracker,1,1,1069,12,399,None,None,None,None,1223,1,12,12,1223,1,1,1
2932,tonyjt,ProjectManagementSite,1,1,1068,33,1506,None,None,None,None,1224,1,33,33,1224,1,2,2
2933,tommytk,SDI,2,2,1069,9,541,None,None,None,None,1226,2,8,9,1226,1,2,2
2934,baikangwang,April,3,3,1087,35,419,None,None,None,None,1227,3,31,35,1227,2,5,6
2935,lofidewanto,bitemporal-examples,3,3,1106,145,270,None,None,None,None,1231,3,98,145,1231,2,240,296
2936,arvidkahl,KodeLectures.kdapp,3,3,1090,175,2815,None,None,None,None,1234,3,154,175,1234,1,1,1
2937,horaceho,Xiang,1,1,1253,1,427,None,None,None,None,1236,1,1,1,1236,1,1,1
2938,jibhaine,almin,3,3,1297,14,282,None,None,None,None,1238,3,11,14,1238,1,2,2
2939,jibhaine,darkisland,2,2,1291,8,693,None,None,None,None,1238,2,7,8,1238,1,2,2
2940,Geekly,pybcm,2,2,1131,65,141,None,None,None,None,1240,2,36,65,1240,2,1,2
2941,hhvvkk,COS301DistrobutedApplicationManger,4,4,1063,202,684,None,None,None,None,1243,4,119,202,1243,1,2,2
2942,Element-s,PyFirstGame,1,1,1064,8,29,None,None,None,None,1246,1,8,8,1246,1,1,1
2943,geper,Decision_tree,1,1,1406,21,247,None,None,None,None,1247,1,21,21,1247,1,1,1
2944,NickGundermann,fishing,3,3,1066,12,112,None,None,None,None,1249,3,5,12,1249,1,1,1
2945,eugenix,BooksCatalog,2,2,1080,6,267,None,None,None,None,1251,2,5,6,1251,1,2,2
2946,gvillarroel,memoria,2,2,1302,44,5086,None,None,None,None,1253,2,39,44,1254,1,7,7
2947,billrive,billrive,21,22,1086,394,11144,None,None,None,None,1255,22,137,394,1255,1,2,2
2948,sogimu,DiplomaWork,2,2,1068,24,78,None,None,None,None,1278,2,23,24,1278,1,8,8
2949,SiteView,CSS,8,8,1062,144,40839,None,None,None,None,1281,8,87,144,1280,1,6,6
2950,ignasb,IRCI,1,1,1065,3,107,None,None,None,None,1287,1,3,3,1287,1,9,9
2951,feuyeux,quiland,1,1,30,1,2185,None,None,None,None,1288,1,1,1,1288,1,1,1
2952,vincent61,WordsInteractions,6,6,1061,70,168,None,None,None,None,1291,6,37,70,1293,2,3,5
2953,kamilpz,ActivityDiagramTools,2,2,1064,7,79,None,None,None,None,1295,2,6,7,1295,1,2,2
2954,g2p,kernels,1,1,1081,3,1,None,None,None,None,1297,1,3,3,1297,1,3,3
2955,voltane,SDiZO_Projekt_1,2,2,1096,20,120,None,None,None,None,1298,2,19,20,1298,1,1,1
2956,aoziczero,deprecated-tdk,7,7,1097,176,877,None,None,None,None,1301,7,132,176,1301,1,1,1
2957,zhongzhu,exercise,2,2,1106,42,359,None,None,None,None,1307,2,41,42,1307,1,2,2
2958,SerialCoderer,game-frameworks,8,8,1065,44,460,None,None,None,None,1310,8,11,44,1309,1,1,1
2959,OBHITA,REM,1,1,1152,1,10343,None,None,None,None,1317,1,1,1,1317,1,8,8
2960,wristware,iso8583,1,1,1971,8,72,None,None,None,None,1318,1,8,8,1318,1,9,9
2961,kevin-klein,media-library,4,4,1064,49,363,None,None,None,None,1320,4,46,49,1322,1,1,1
2962,mabondaren,Prediction,2,2,1107,120,121,None,None,None,None,1324,2,69,120,1324,1,2,2
2963,mushi22,COMP2911,3,3,1066,114,111,None,None,None,None,1327,3,53,114,1325,1,1,1
2964,CoryLiu,SaleCar,1,1,1063,9,1466,None,None,None,None,1328,1,9,9,1328,1,1,1
2965,jexp,neo4j-mapdb-index,6,6,1064,17,35,None,None,None,None,1329,6,9,17,1329,1,1,1
2966,keukeuanggaraniputri,DokumenTA,3,3,1063,97,638,None,None,None,None,1335,3,55,97,1335,2,17,23
2967,gechevarria,artistcloudprofile,1,1,1061,1,5,None,None,None,None,1338,1,1,1,1338,1,1,1
2968,pymilya,Products.Doormat,1,1,1060,3,82,None,None,None,None,1339,1,3,3,1339,1,1,1
2969,NCIP,cacore-sdk,15,15,2583,3876,31115,None,None,None,None,58,15,1243,3876,60,6,27,60
2970,aarkerio,KarameloLMS,2,2,1002,23,29612,None,None,None,None,1349,2,18,23,1349,1,1,1
2971,alejandroave,Quirofano,9,9,995,128,5399,None,None,None,None,1351,9,84,128,1352,2,1,2
2972,anttisalonen,freekick,1,1,2703,300,997,None,None,None,None,1359,1,300,300,1359,1,20,20
2973,apcomptec,RAIDB,5,6,1071,330,163,None,None,None,None,1361,6,137,330,1360,4,31,35
2974,aslanon,pisilinux,1,1,1100,25,689,None,None,None,None,1366,1,25,25,1366,1,1,1
2975,aspikirby,intersection,7,7,1039,32,83,None,None,None,None,1368,7,11,32,1369,1,1,1
2976,cawka,waf,49,68,1669,1719,1649,None,None,None,None,1374,68,1030,1719,1374,1,1,1
2977,charlycoste,xmi2code,3,3,1984,43,33,None,None,None,None,1445,3,24,43,1445,1,1,1
2978,collective,collective.easytemplate,11,11,2819,99,123,None,None,None,None,1447,11,84,99,1447,1,1,1
2979,cuervopunk,freematador,3,3,1032,33,2359,None,None,None,None,1459,3,29,33,1459,1,2,2
2980,dfoley23,InfiniteJumpEngine,15,15,1085,159,3288,None,None,None,None,1461,15,97,159,1467,2,1,2
2981,drm004e,resound,4,4,3248,146,160,None,None,None,None,1476,4,104,146,1476,1,1,1
2982,drozas,ai,3,3,1017,3,127,None,None,None,None,1480,3,1,3,1480,1,1,1
2983,dudochkin-victor,libgogootouch,1,1,1056,4,3898,None,None,None,None,1483,1,4,4,1483,1,1,1
2984,dudochkin-victor,libqttracker,1,1,1056,4,478,None,None,None,None,1483,1,4,4,1483,1,1,1
2985,eltonsky,yadfs,1,1,1096,24,225,None,None,None,None,1484,1,24,24,1484,1,3,3
2986,feider,Puzzle-Quest,3,3,1118,72,314,None,None,None,None,1486,3,67,72,1486,1,2,2
2987,Fofo92,demo_app,1,1,835,2,123,None,None,None,None,1488,1,2,2,1488,1,1,1
2988,garbear,hachoir,15,15,3370,1326,453,None,None,None,None,1490,15,1007,1326,1489,1,1,1
2989,greg45,public_source,2,2,1068,2,3568,None,None,None,None,1504,2,1,2,1505,1,1,1
2990,hashbangperl,Autodia,3,3,2911,79,114,None,None,None,None,1507,3,75,79,1507,1,1,1
2991,hwaf,waf,18,30,1669,769,1287,None,None,None,None,1374,30,613,769,1374,1,1,1
2992,hyades,files,3,3,1073,6,7,None,None,None,None,1510,3,4,6,1510,1,3,3
2993,icke2063,MB_Framework,4,4,1055,32,30,None,None,None,None,1515,4,27,32,1515,1,2,2
2994,IDCI-Consulting,ContactFormBundle,5,5,1114,61,105,None,None,None,None,1368,5,53,61,1368,1,1,1
2995,IDCI-Consulting,NotificationApiClientBundle,6,6,988,156,77,None,None,None,None,1523,6,56,156,1523,3,17,32
2996,IDCI-Consulting,NotificationBundle,8,8,998,298,184,None,None,None,None,1523,8,171,298,1523,3,14,34
2997,idu-bogota,curso-taller-openerp,7,7,1104,148,161,None,None,None,None,1535,7,64,148,1530,2,1,2
2998,iegor,kdei18n,1,1,1140,7,78840,None,None,None,None,1536,1,7,7,,0,,0
2999,jgralab,java-extractor,3,3,1098,90,114,None,None,None,None,1537,3,87,90,1537,1,22,22
3000,JMoravec,unkRadnet,1,1,1166,80,1392,None,None,None,None,1540,1,80,80,,0,,0
3001,jobdealer,jobdealer,4,4,1040,99,190,None,None,None,None,1541,4,93,99,1541,1,1,1
3002,josbaduma,Second-HomeWork--Robot,3,3,1092,16,47,None,None,None,None,1363,3,9,16,1363,1,1,1
3003,jsternberg,waf,14,17,1669,504,1200,None,None,None,None,1374,17,422,504,1374,1,1,1
3004,kmiernik,Pyspectr,1,1,1063,26,55,None,None,None,None,1548,1,26,26,1548,1,1,1
3005,kreuzberger,YaFSM,4,4,1007,29,208,None,None,None,None,1550,4,10,29,1550,1,1,1
3006,krist601,Salias,2,2,982,7,553,None,None,None,None,1553,2,5,7,1554,1,2,2
3007,kumilingus,SellCloudMusic,2,2,1007,128,132,None,None,None,None,1556,2,127,128,1556,1,2,2
3008,larc63,work,5,5,1104,254,5351,None,None,None,None,1559,5,240,254,1557,1,1,1
3009,lobowhat,Proyecto1--Giskard,4,4,1096,102,50,None,None,None,None,1361,4,51,102,1360,1,1,1
3010,mahantaratan,JQuantlib,1,1,1003,1,1273,None,None,None,None,1562,1,1,1,1562,1,1,1
3011,marcoagallegos,sapyme,2,2,1007,16,829,None,None,None,None,1563,2,15,16,1563,1,2,2
3012,marigianna,testmoodle3,2,2,996,6,16748,None,None,None,None,1565,2,5,6,1565,1,1,1
3013,matus00,IMEX_plataformapiloto,3,3,1051,9,6425,None,None,None,None,1569,3,5,9,1567,1,2,2
3014,maxseidler,PAS,3,3,1125,5,568,None,None,None,None,1571,3,3,5,1570,1,1,1
3015,mbarbon,wapiti,4,4,2757,326,287,None,None,None,None,1573,4,259,326,1574,1,6,6
3016,mola,qgis,50,50,5022,10727,6930,None,None,None,None,1580,50,2194,10727,1579,1,1,1
3017,mz314,pakerman,4,4,1013,25,65,None,None,None,None,1628,4,15,25,1628,1,6,6
3018,narutolby,my_workspace,2,2,1004,26,29470,None,None,None,None,1632,2,21,26,1631,1,1,1
3019,NCIP,annotation-and-image-markup,10,10,1466,84,26483,None,None,None,None,1636,10,30,84,1637,1,3,3
3020,NCIP,cabio,18,18,2874,1790,54671,None,None,None,None,1642,18,627,1790,1644,1,4,4
3021,NCIP,cagrid-core,20,20,2390,2804,19417,None,None,None,None,99,20,1898,2804,99,1,2,2
3022,NCIP,cagrid-grid-incubation,20,20,2912,2655,18469,None,None,None,None,72,20,892,2655,98,3,4,10
